image,label,normalized_label,source,sample_id,ink_path
image877.png,h,h,symbols,,
image878.png,\overline,\overline,symbols,,
image879.png,\le,\le,symbols,,
image880.png,h,h,symbols,,
image881.png,/,/,symbols,,
image882.png,N,N,symbols,,
image883.png,A,A,symbols,,
image884.png,y,y,symbols,,
image885.png,U,U,symbols,,
image886.png,g,g,symbols,,
image887.png,\cdot,\cdot,symbols,,
image888.png,h,h,symbols,,
image889.png,3,3,symbols,,
image890.png,L,L,symbols,,
image891.png,v,v,symbols,,
image892.png,q,q,symbols,,
image893.png,\cdot,\cdot,symbols,,
image894.png,U,U,symbols,,
image895.png,\rho,\rho,symbols,,
image896.png,v,v,symbols,,
image897.png,p,p,symbols,,
image898.png,h,h,symbols,,
image899.png,U,U,symbols,,
image900.png,>,>,symbols,,
image901.png,N,N,symbols,,
image902.png,\alpha,\alpha,symbols,,
image903.png,\times,\times,symbols,,
image904.png,w,w,symbols,,
image905.png,H,H,symbols,,
image906.png,\dot,\dot,symbols,,
image907.png,h,h,symbols,,
image908.png,h,h,symbols,,
image909.png,:,:,symbols,,
image910.png,h,h,symbols,,
image911.png,h,h,symbols,,
image912.png,h,h,symbols,,
image913.png,R,R,symbols,,
image914.png,U,U,symbols,,
image915.png,A,A,symbols,,
image916.png,M,M,symbols,,
image917.png,A,A,symbols,,
image918.png,h,h,symbols,,
image919.png,H,H,symbols,,
image920.png,-,-,symbols,,
image921.png,h,h,symbols,,
image922.png,\overline,\overline,symbols,,
image923.png,h,h,symbols,,
image924.png,h,h,symbols,,
image925.png,h,h,symbols,,
image926.png,h,h,symbols,,
image927.png,\frac,\frac,symbols,,
image928.png,\partial,\partial,symbols,,
image929.png,F,F,symbols,,
image930.png,\pm,\pm,symbols,,
image931.png,\varphi,\varphi,symbols,,
image932.png,\frac,\frac,symbols,,
image933.png,\epsilon,\epsilon,symbols,,
image934.png,\partial,\partial,symbols,,
image935.png,u,u,symbols,,
image936.png,h,h,symbols,,
image937.png,z,z,symbols,,
image938.png,N,N,symbols,,
image939.png,\partial,\partial,symbols,,
image940.png,F,F,symbols,,
image941.png,=,=,symbols,,
image942.png,(,(,symbols,,
image943.png,\partial,\partial,symbols,,
image944.png,i,i,symbols,,
image945.png,\prime,\prime,symbols,,
image946.png,u,u,symbols,,
image947.png,i,i,symbols,,
image948.png,V,V,symbols,,
image949.png,\alpha,\alpha,symbols,,
image950.png,\infty,\infty,symbols,,
image951.png,\Lambda,\Lambda,symbols,,
image952.png,i,i,symbols,,
image953.png,i,i,symbols,,
image954.png,V,V,symbols,,
image955.png,\vec,\vec,symbols,,
image956.png,t,t,symbols,,
image957.png,i,i,symbols,,
image958.png,Z,Z,symbols,,
image959.png,\rightarrow,\rightarrow,symbols,,
image960.png,0,0,symbols,,
image961.png,\overline,\overline,symbols,,
image962.png,A,A,symbols,,
image963.png,\delta,\delta,symbols,,
image964.png,\xi,\xi,symbols,,
image965.png,j,j,symbols,,
image966.png,i,i,symbols,,
image967.png,X,X,symbols,,
image968.png,Y,Y,symbols,,
image969.png,\overline,\overline,symbols,,
image970.png,j,j,symbols,,
image971.png,3,3,symbols,,
image972.png,:,:,symbols,,
image973.png,",",",",symbols,,
image974.png,\xi,\xi,symbols,,
image975.png,4,4,symbols,,
image976.png,\xi,\xi,symbols,,
image977.png,k,k,symbols,,
image978.png,7,7,symbols,,
image979.png,k,k,symbols,,
image980.png,\xi,\xi,symbols,,
image981.png,",",",",symbols,,
image982.png,j,j,symbols,,
image983.png,i,i,symbols,,
image984.png,",",",",symbols,,
image985.png,l,l,symbols,,
image986.png,",",",",symbols,,
image987.png,",",",",symbols,,
image988.png,p,p,symbols,,
image989.png,o,o,symbols,,
image990.png,\sum,\sum,symbols,,
image991.png,i,i,symbols,,
image992.png,\Delta,\Delta,symbols,,
image993.png,i,i,symbols,,
image994.png,8,8,symbols,,
image995.png,/,/,symbols,,
image996.png,k,k,symbols,,
image997.png,Q,Q,symbols,,
image998.png,i,i,symbols,,
image999.png,\eta,\eta,symbols,,
image1000.png,j,j,symbols,,
image1001.png,j,j,symbols,,
image1002.png,F,F,symbols,,
image1003.png,o,o,symbols,,
image1004.png,i,i,symbols,,
image1005.png,i,i,symbols,,
image1006.png,P,P,symbols,,
image1007.png,i,i,symbols,,
image1008.png,i,i,symbols,,
image1009.png,F,F,symbols,,
image1010.png,j,j,symbols,,
image1011.png,F,F,symbols,,
image1012.png,\dot,\dot,symbols,,
image1013.png,i,i,symbols,,
image1014.png,i,i,symbols,,
image1015.png,),),symbols,,
image1016.png,i,i,symbols,,
image1017.png,T,T,symbols,,
image1018.png,\prod,\prod,symbols,,
image1019.png,j,j,symbols,,
image1020.png,t,t,symbols,,
image1021.png,0,0,symbols,,
image1022.png,j,j,symbols,,
image1023.png,i,i,symbols,,
image1024.png,S,S,symbols,,
image1025.png,Q,Q,symbols,,
image1026.png,\ne,\ne,symbols,,
image1027.png,(,(,symbols,,
image1028.png,\varpi,\varpi,symbols,,
image1029.png,\frac,\frac,symbols,,
image1030.png,S,S,symbols,,
image1031.png,\kappa,\kappa,symbols,,
image1032.png,-,-,symbols,,
image1033.png,j,j,symbols,,
image1034.png,i,i,symbols,,
image1035.png,\frac,\frac,symbols,,
image1036.png,\ne,\ne,symbols,,
image1037.png,\sqrt,\sqrt,symbols,,
image1038.png,],],symbols,,
image1039.png,i,i,symbols,,
image1040.png,[,[,symbols,,
image1041.png,\prod,\prod,symbols,,
image1042.png,j,j,symbols,,
image1043.png,0,0,symbols,,
image1044.png,q,q,symbols,,
image1045.png,\hat,\hat,symbols,,
image1046.png,],],symbols,,
image1047.png,w,w,symbols,,
image1048.png,-,-,symbols,,
image1049.png,\sigma,\sigma,symbols,,
image1050.png,j,j,symbols,,
image1051.png,\kappa,\kappa,symbols,,
image1052.png,t,t,symbols,,
image1053.png,\frac,\frac,symbols,,
image1054.png,",",",",symbols,,
image1055.png,N,N,symbols,,
image1056.png,\hat,\hat,symbols,,
image1057.png,j,j,symbols,,
image1058.png,[,[,symbols,,
image1059.png,T,T,symbols,,
image1060.png,\epsilon,\epsilon,symbols,,
image1061.png,j,j,symbols,,
image1062.png,T,T,symbols,,
image1063.png,j,j,symbols,,
image1064.png,\varpi,\varpi,symbols,,
image1065.png,S,S,symbols,,
image1066.png,T,T,symbols,,
image1067.png,j,j,symbols,,
image1068.png,\alpha,\alpha,symbols,,
image1069.png,S,S,symbols,,
image1070.png,\Phi,\Phi,symbols,,
image1071.png,j,j,symbols,,
image1072.png,\theta,\theta,symbols,,
image1073.png,j,j,symbols,,
image1074.png,j,j,symbols,,
image1075.png,A,A,symbols,,
image1076.png,\chi,\chi,symbols,,
image1077.png,j,j,symbols,,
image1078.png,\delta,\delta,symbols,,
image1079.png,j,j,symbols,,
image1080.png,-,-,symbols,,
image1081.png,N,N,symbols,,
image1082.png,-,-,symbols,,
image1083.png,\sum,\sum,symbols,,
image1084.png,j,j,symbols,,
image1085.png,j,j,symbols,,
image1086.png,1,1,symbols,,
image1087.png,T,T,symbols,,
image1088.png,N,N,symbols,,
image1089.png,j,j,symbols,,
image1090.png,\sum,\sum,symbols,,
image1091.png,2,2,symbols,,
image1092.png,N,N,symbols,,
image1093.png,-,-,symbols,,
image1094.png,\xi,\xi,symbols,,
image1095.png,6,6,symbols,,
image1096.png,j,j,symbols,,
image1097.png,=,=,symbols,,
image1098.png,n,n,symbols,,
image1099.png,v,v,symbols,,
image1100.png,G,G,symbols,,
image1101.png,n,n,symbols,,
image1102.png,k,k,symbols,,
image1103.png,k,k,symbols,,
image1104.png,P,P,symbols,,
image1105.png,G,G,symbols,,
image1106.png,n,n,symbols,,
image1107.png,k,k,symbols,,
image1108.png,H,H,symbols,,
image1109.png,+,+,symbols,,
image1110.png,+,+,symbols,,
image1111.png,\alpha,\alpha,symbols,,
image1112.png,z,z,symbols,,
image1113.png,G,G,symbols,,
image1114.png,G,G,symbols,,
image1115.png,q,q,symbols,,
image1116.png,x,x,symbols,,
image1117.png,k,k,symbols,,
image1118.png,k,k,symbols,,
image1119.png,k,k,symbols,,
image1120.png,7,7,symbols,,
image1121.png,k,k,symbols,,
image1122.png,\ge,\ge,symbols,,
image1123.png,\eta,\eta,symbols,,
image1124.png,k,k,symbols,,
image1125.png,m,m,symbols,,
image1126.png,l,l,symbols,,
image1127.png,k,k,symbols,,
image1128.png,m,m,symbols,,
image1129.png,k,k,symbols,,
image1130.png,k,k,symbols,,
image1131.png,k,k,symbols,,
image1132.png,q,q,symbols,,
image1133.png,\sqrt,\sqrt,symbols,,
image1134.png,l,l,symbols,,
image1135.png,k,k,symbols,,
image1136.png,p,p,symbols,,
image1137.png,C,C,symbols,,
image1138.png,l,l,symbols,,
image1139.png,\sqrt,\sqrt,symbols,,
image1140.png,l,l,symbols,,
image1141.png,\ge,\ge,symbols,,
image1142.png,\psi,\psi,symbols,,
image1143.png,l,l,symbols,,
image1144.png,l,l,symbols,,
image1145.png,k,k,symbols,,
image1146.png,[,[,symbols,,
image1147.png,\underline,\underline,symbols,,
image1148.png,P,P,symbols,,
image1149.png,l,l,symbols,,
image1150.png,l,l,symbols,,
image1151.png,l,l,symbols,,
image1152.png,l,l,symbols,,
image1153.png,o,o,symbols,,
image1154.png,\{,\{,symbols,,
image1155.png,o,o,symbols,,
image1156.png,],],symbols,,
image1157.png,\ge,\ge,symbols,,
image1158.png,k,k,symbols,,
image1159.png,F,F,symbols,,
image1160.png,l,l,symbols,,
image1161.png,>,>,symbols,,
image1162.png,\alpha,\alpha,symbols,,
image1163.png,o,o,symbols,,
image1164.png,l,l,symbols,,
image1165.png,l,l,symbols,,
image1166.png,\omega,\omega,symbols,,
image1167.png,l,l,symbols,,
image1168.png,\rightarrow,\rightarrow,symbols,,
image1169.png,l,l,symbols,,
image1170.png,\infty,\infty,symbols,,
image1171.png,l,l,symbols,,
image1172.png,l,l,symbols,,
image1173.png,J,J,symbols,,
image1174.png,\prime,\prime,symbols,,
image1175.png,\delta,\delta,symbols,,
image1176.png,\tilde,\tilde,symbols,,
image1177.png,p,p,symbols,,
image1178.png,\times,\times,symbols,,
image1179.png,l,l,symbols,,
image1180.png,l,l,symbols,,
image1181.png,J,J,symbols,,
image1182.png,\sigma,\sigma,symbols,,
image1183.png,\approx,\approx,symbols,,
image1184.png,M,M,symbols,,
image1185.png,\Pi,\Pi,symbols,,
image1186.png,O,O,symbols,,
image1187.png,l,l,symbols,,
image1188.png,r,r,symbols,,
image1189.png,o,o,symbols,,
image1190.png,l,l,symbols,,
image1191.png,\hat,\hat,symbols,,
image1192.png,.,.,symbols,,
image1193.png,l,l,symbols,,
image1194.png,!,!,symbols,,
image1195.png,.,.,symbols,,
image1196.png,\rceil,\rceil,symbols,,
image1197.png,m,m,symbols,,
image1198.png,m,m,symbols,,
image1199.png,L,L,symbols,,
image1200.png,m,m,symbols,,
image1201.png,\alpha,\alpha,symbols,,
image1202.png,.,.,symbols,,
image1203.png,\pi,\pi,symbols,,
image1204.png,\circ,\circ,symbols,,
image1205.png,m,m,symbols,,
image1206.png,F,F,symbols,,
image1207.png,>,>,symbols,,
image1208.png,l,l,symbols,,
image1209.png,\alpha,\alpha,symbols,,
image1210.png,m,m,symbols,,
image1211.png,C,C,symbols,,
image1212.png,\alpha,\alpha,symbols,,
image1213.png,v,v,symbols,,
image1214.png,C,C,symbols,,
image1215.png,m,m,symbols,,
image1216.png,y,y,symbols,,
image1217.png,v,v,symbols,,
image1218.png,\lceil,\lceil,symbols,,
image1219.png,C,C,symbols,,
image1220.png,\circ,\circ,symbols,,
image1221.png,m,m,symbols,,
image1222.png,s,s,symbols,,
image1223.png,m,m,symbols,,
image1224.png,m,m,symbols,,
image1225.png,m,m,symbols,,
image1226.png,\pm,\pm,symbols,,
image1227.png,\frac,\frac,symbols,,
image1228.png,m,m,symbols,,
image1229.png,m,m,symbols,,
image1230.png,1,1,symbols,,
image1231.png,(,(,symbols,,
image1232.png,P,P,symbols,,
image1233.png,),),symbols,,
image1234.png,m,m,symbols,,
image1235.png,|,|,symbols,,
image1236.png,K,K,symbols,,
image1237.png,m,m,symbols,,
image1238.png,n,n,symbols,,
image1239.png,I,I,symbols,,
image1240.png,\tilde,\tilde,symbols,,
image1241.png,\sqrt,\sqrt,symbols,,
image1242.png,n,n,symbols,,
image1243.png,n,n,symbols,,
image1244.png,O,O,symbols,,
image1245.png,U,U,symbols,,
image1246.png,n,n,symbols,,
image1247.png,L,L,symbols,,
image1248.png,\theta,\theta,symbols,,
image1249.png,X,X,symbols,,
image1250.png,I,I,symbols,,
image1251.png,+,+,symbols,,
image1252.png,n,n,symbols,,
image1253.png,n,n,symbols,,
image1254.png,\infty,\infty,symbols,,
image1255.png,z,z,symbols,,
image1256.png,\circ,\circ,symbols,,
image1257.png,.,.,symbols,,
image1258.png,7,7,symbols,,
image1259.png,\prime,\prime,symbols,,
image1260.png,o,o,symbols,,
image1261.png,8,8,symbols,,
image1262.png,\prime,\prime,symbols,,
image1263.png,\tilde,\tilde,symbols,,
image1264.png,|,|,symbols,,
image1265.png,n,n,symbols,,
image1266.png,4,4,symbols,,
image1267.png,p,p,symbols,,
image1268.png,3,3,symbols,,
image1269.png,n,n,symbols,,
image1270.png,\sum,\sum,symbols,,
image1271.png,5,5,symbols,,
image1272.png,O,O,symbols,,
image1273.png,\times,\times,symbols,,
image1274.png,o,o,symbols,,
image1275.png,o,o,symbols,,
image1276.png,\phi,\phi,symbols,,
image1277.png,\delta,\delta,symbols,,
image1278.png,o,o,symbols,,
image1279.png,3,3,symbols,,
image1280.png,\delta,\delta,symbols,,
image1281.png,o,o,symbols,,
image1282.png,U,U,symbols,,
image1283.png,o,o,symbols,,
image1284.png,o,o,symbols,,
image1285.png,o,o,symbols,,
image1286.png,o,o,symbols,,
image1287.png,o,o,symbols,,
image1288.png,o,o,symbols,,
image1289.png,\oplus,\oplus,symbols,,
image1290.png,\circ,\circ,symbols,,
image1291.png,o,o,symbols,,
image1292.png,n,n,symbols,,
image1293.png,o,o,symbols,,
image1294.png,\omega,\omega,symbols,,
image1295.png,H,H,symbols,,
image1296.png,\rho,\rho,symbols,,
image1297.png,\underline,\underline,symbols,,
image1298.png,o,o,symbols,,
image1299.png,0,0,symbols,,
image1300.png,\cdot,\cdot,symbols,,
image1301.png,\circ,\circ,symbols,,
image1302.png,\times,\times,symbols,,
image1303.png,1,1,symbols,,
image1304.png,+,+,symbols,,
image1305.png,-,-,symbols,,
image1306.png,q,q,symbols,,
image1307.png,",",",",symbols,,
image1308.png,0,0,symbols,,
image1309.png,\cong,\cong,symbols,,
image1310.png,\le,\le,symbols,,
image1311.png,1,1,symbols,,
image1312.png,\overline,\overline,symbols,,
image1313.png,p,p,symbols,,
image1314.png,0,0,symbols,,
image1315.png,\Delta,\Delta,symbols,,
image1316.png,\cdot,\cdot,symbols,,
image1317.png,\varpi,\varpi,symbols,,
image1318.png,p,p,symbols,,
image1319.png,\lambda,\lambda,symbols,,
image1320.png,/,/,symbols,,
image1321.png,o,o,symbols,,
image1322.png,",",",",symbols,,
image1323.png,o,o,symbols,,
image1324.png,\cdot,\cdot,symbols,,
image1325.png,+,+,symbols,,
image1326.png,q,q,symbols,,
image1327.png,p,p,symbols,,
image1328.png,p,p,symbols,,
image1329.png,p,p,symbols,,
image1330.png,p,p,symbols,,
image1331.png,p,p,symbols,,
image1332.png,\hat,\hat,symbols,,
image1333.png,\hat,\hat,symbols,,
image1334.png,p,p,symbols,,
image1335.png,r,r,symbols,,
image1336.png,|,|,symbols,,
image1337.png,p,p,symbols,,
image1338.png,p,p,symbols,,
image1339.png,\hat,\hat,symbols,,
image1340.png,\sqrt,\sqrt,symbols,,
image1341.png,\le,\le,symbols,,
image1342.png,\vec,\vec,symbols,,
image1343.png,q,q,symbols,,
image1344.png,\phi,\phi,symbols,,
image1345.png,q,q,symbols,,
image1346.png,q,q,symbols,,
image1347.png,p,p,symbols,,
image1348.png,p,p,symbols,,
image1349.png,H,H,symbols,,
image1350.png,\prod,\prod,symbols,,
image1351.png,q,q,symbols,,
image1352.png,q,q,symbols,,
image1353.png,],],symbols,,
image1354.png,p,p,symbols,,
image1355.png,q,q,symbols,,
image1356.png,q,q,symbols,,
image1357.png,*,*,symbols,,
image1358.png,q,q,symbols,,
image1359.png,q,q,symbols,,
image1360.png,z,z,symbols,,
image1361.png,H,H,symbols,,
image1362.png,[,[,symbols,,
image1363.png,),),symbols,,
image1364.png,M,M,symbols,,
image1365.png,\xi,\xi,symbols,,
image1366.png,(,(,symbols,,
image1367.png,q,q,symbols,,
image1368.png,\frac,\frac,symbols,,
image1369.png,-,-,symbols,,
image1370.png,q,q,symbols,,
image1371.png,F,F,symbols,,
image1372.png,r,r,symbols,,
image1373.png,=,=,symbols,,
image1374.png,\lambda,\lambda,symbols,,
image1375.png,q,q,symbols,,
image1376.png,2,2,symbols,,
image1377.png,q,q,symbols,,
image1378.png,\iota,\iota,symbols,,
image1379.png,\prod,\prod,symbols,,
image1380.png,1,1,symbols,,
image1381.png,u,u,symbols,,
image1382.png,(,(,symbols,,
image1383.png,:,:,symbols,,
image1384.png,\lambda,\lambda,symbols,,
image1385.png,0,0,symbols,,
image1386.png,:,:,symbols,,
image1387.png,=,=,symbols,,
image1388.png,\pi,\pi,symbols,,
image1389.png,\frac,\frac,symbols,,
image1390.png,2,2,symbols,,
image1391.png,\epsilon,\epsilon,symbols,,
image1392.png,+,+,symbols,,
image1393.png,r,r,symbols,,
image1394.png,\partial,\partial,symbols,,
image1395.png,r,r,symbols,,
image1396.png,5,5,symbols,,
image1397.png,L,L,symbols,,
image1398.png,),),symbols,,
image1399.png,),),symbols,,
image1400.png,\frac,\frac,symbols,,
image1401.png,r,r,symbols,,
image1402.png,s,s,symbols,,
image1403.png,r,r,symbols,,
image1404.png,/,/,symbols,,
image1405.png,r,r,symbols,,
image1406.png,t,t,symbols,,
image1407.png,E,E,symbols,,
image1408.png,6,6,symbols,,
image1409.png,r,r,symbols,,
image1410.png,-,-,symbols,,
image1411.png,q,q,symbols,,
image1412.png,\lambda,\lambda,symbols,,
image1413.png,4,4,symbols,,
image1414.png,\int,\int,symbols,,
image1415.png,=,=,symbols,,
image1416.png,z,z,symbols,,
image1417.png,3,3,symbols,,
image1418.png,v,v,symbols,,
image1419.png,t,t,symbols,,
image1420.png,\cdot,\cdot,symbols,,
image1421.png,t,t,symbols,,
image1422.png,r,r,symbols,,
image1423.png,s,s,symbols,,
image1424.png,\rightarrow,\rightarrow,symbols,,
image1425.png,r,r,symbols,,
image1426.png,r,r,symbols,,
image1427.png,r,r,symbols,,
image1428.png,3,3,symbols,,
image1429.png,t,t,symbols,,
image1430.png,N,N,symbols,,
image1431.png,r,r,symbols,,
image1432.png,\approx,\approx,symbols,,
image1433.png,r,r,symbols,,
image1434.png,T,T,symbols,,
image1435.png,r,r,symbols,,
image1436.png,+,+,symbols,,
image1437.png,3,3,symbols,,
image1438.png,\hat,\hat,symbols,,
image1439.png,s,s,symbols,,
image1440.png,T,T,symbols,,
image1441.png,0,0,symbols,,
image1442.png,w,w,symbols,,
image1443.png,s,s,symbols,,
image1444.png,r,r,symbols,,
image1445.png,s,s,symbols,,
image1446.png,\lambda,\lambda,symbols,,
image1447.png,L,L,symbols,,
image1448.png,s,s,symbols,,
image1449.png,r,r,symbols,,
image1450.png,t,t,symbols,,
image1451.png,y,y,symbols,,
image1452.png,V,V,symbols,,
image1453.png,\tilde,\tilde,symbols,,
image1454.png,\lambda,\lambda,symbols,,
image1455.png,s,s,symbols,,
image1456.png,C,C,symbols,,
image1457.png,\overline,\overline,symbols,,
image1458.png,W,W,symbols,,
image1459.png,u,u,symbols,,
image1460.png,.,.,symbols,,
image1461.png,u,u,symbols,,
image1462.png,\int,\int,symbols,,
image1463.png,\pi,\pi,symbols,,
image1464.png,Z,Z,symbols,,
image1465.png,y,y,symbols,,
image1466.png,Q,Q,symbols,,
image1467.png,s,s,symbols,,
image1468.png,s,s,symbols,,
image1469.png,\beta,\beta,symbols,,
image1470.png,s,s,symbols,,
image1471.png,s,s,symbols,,
image1472.png,s,s,symbols,,
image1473.png,I,I,symbols,,
image1474.png,u,u,symbols,,
image1475.png,\hat,\hat,symbols,,
image1476.png,t,t,symbols,,
image1477.png,y,y,symbols,,
image1478.png,\approx,\approx,symbols,,
image1479.png,\pm,\pm,symbols,,
image1480.png,C,C,symbols,,
image1481.png,s,s,symbols,,
image1482.png,+,+,symbols,,
image1483.png,s,s,symbols,,
image1484.png,s,s,symbols,,
image1485.png,\partial,\partial,symbols,,
image1486.png,R,R,symbols,,
image1487.png,),),symbols,,
image1488.png,s,s,symbols,,
image1489.png,\hat,\hat,symbols,,
image1490.png,H,H,symbols,,
image1491.png,0,0,symbols,,
image1492.png,2,2,symbols,,
image1493.png,\frac,\frac,symbols,,
image1494.png,\frac,\frac,symbols,,
image1495.png,=,=,symbols,,
image1496.png,\beta,\beta,symbols,,
image1497.png,\overline,\overline,symbols,,
image1498.png,s,s,symbols,,
image1499.png,(,(,symbols,,
image1500.png,1,1,symbols,,
image1501.png,z,z,symbols,,
image1502.png,),),symbols,,
image1503.png,v,v,symbols,,
image1504.png,\partial,\partial,symbols,,
image1505.png,(,(,symbols,,
image1506.png,-,-,symbols,,
image1507.png,N,N,symbols,,
image1508.png,R,R,symbols,,
image1509.png,=,=,symbols,,
image1510.png,Z,Z,symbols,,
image1511.png,1,1,symbols,,
image1512.png,\frac,\frac,symbols,,
image1513.png,t,t,symbols,,
image1514.png,s,s,symbols,,
image1515.png,t,t,symbols,,
image1516.png,H,H,symbols,,
image1517.png,D,D,symbols,,
image1518.png,t,t,symbols,,
image1519.png,P,P,symbols,,
image1520.png,\partial,\partial,symbols,,
image1521.png,0,0,symbols,,
image1522.png,\partial,\partial,symbols,,
image1523.png,E,E,symbols,,
image1524.png,t,t,symbols,,
image1525.png,/,/,symbols,,
image1526.png,-,-,symbols,,
image1527.png,\xi,\xi,symbols,,
image1528.png,t,t,symbols,,
image1529.png,\partial,\partial,symbols,,
image1530.png,\partial,\partial,symbols,,
image1531.png,\partial,\partial,symbols,,
image1532.png,\frac,\frac,symbols,,
